Gene,log2FC,Pvalue,Padj
IL16,1.1218599999999999,0.00021449535913482045,4.638462141290492
IL6R,1.4966433333333313,0.000403413583399523,8.723818741014686
ING4,1.126736666666666,0.00033565726762818665,7.258588412459536
INPP5D,1.0136900000000004,5.5063756208458473e-05,1.1907537280079146
IRAK4,1.091546666666666,0.0023826303645692578,51.5243816338102
ISYNA1,1.3381900000000009,0.00021793539588827468,4.71285293608394
ITGA4,1.1377000000000024,0.000665539701539597,14.392296045793785
JAKMIP2,1.8365900000000002,9.799668655416333e-06,0.2119178346733782
JUN,2.244019999999999,3.4150780564452485e-06,0.0738510629706285
KAT2B,1.824600000000002,1.622029866893006e-05,0.35076395871561256
KCNJ10,1.5188066666666655,0.00013467709319620928,2.9123921403680257
KCNS3,1.3010433333333324,1.8768034578565255e-05,0.4058587477614736
KIAA0825,1.2745699999999998,0.0014287585043122083,30.896902655751504
KIAA1107,1.5553300000000005,0.0009339261384386622,20.19615274373607
KIAA1324L,1.0489766666666647,0.00028024798698715684,6.060362718597267
KIAA1407,1.1282933333333327,0.00022961191655011782,4.965357695396298
KIAA1598,1.4779600000000013,1.3460059117830717e-05,0.29107377842308924
KIF13A,1.165373333333335,0.00023201182477358484,5.017255710728772
KLHDC1,1.5403366666666676,0.0004909138708786264,10.616012457750296
KLHL24,1.2457066666666652,0.0016774745535490226,36.27538722049761
KLHL3,1.4724466666666665,0.0004158392393797826,8.992523551587798
KRCC1,1.7491766666666662,7.4800299517895e-05,1.6175564770744792
KSR2,1.2843200000000001,6.063102083757956e-05,1.311145825612658
LAMA2,1.3083300000000007,0.0002218641809417105,4.79781291286449
LCTL,2.2083399999999997,1.5402470084239634e-06,0.03330784155716821
LEMD1,2.2666899999999996,1.701947661066749e-05,0.3680461817056845
LGALS3,1.1174099999999996,0.00026642725033023583,5.76148928839135
LGR4,1.9238166666666672,8.064386799287138e-05,1.7439236453458435
LGR5,2.335186666666668,8.641746458607497e-05,1.8687776716738713
LHX9,1.010486666666666,0.0017498527502341529,37.840565723813555
LINC00174,1.1286799999999984,0.0019735609789733608,42.67825617029893
LINC00310,1.20172,4.933132489167225e-05,1.0667899007824124
LINC00324,1.4075666666666669,0.0013816234718405475,29.877607578551842
LINC00346,1.3719333333333328,0.0009667823377420041,20.90666805367084
LINC00461,1.3121099999999997,0.0012762630408839376,27.599188259115152
LINC00518,2.914243333333334,4.636455097195173e-05,1.0026334147684561
LINC01152,1.0466199999999999,0.0037449268185272815,80.98404245065247
LINGO2,1.7615033333333345,0.00039370443403701145,8.513858386050373
LMF1,1.2513433333333328,3.963685914616708e-06,0.0857147079035863
LOC93432,1.665496666666666,8.327748273260321e-06,0.18008755640925445
LPHN3,1.0083833333333327,0.00019102880456520636,4.130997898722588
LRAT,1.108593333333335,4.0356168391110895e-05,0.8727021414577731
LRP1,1.221373333333334,4.896518890496621e-07,0.010588722100698942
LRP1B,2.7205466666666664,2.024928553948018e-05,0.43789079979125883
LRRC17,1.5341733333333325,1.3519462394126801e-05,0.2923583742729921
LRRC7,2.790706666666666,0.0006232860206988538,13.478560197612714
LSAMP,2.6495733333333336,6.894520564982044e-06,0.14909400721773672
LUM,1.1253333333333355,0.0016150732249308782,34.925958489130245
LURAP1L,1.9325766666666677,0.0008867408303900462,19.17577045718475
LY96,2.6787433333333315,0.0002284884519302092,4.941062772990774
LYPLAL1,1.0121333333333338,0.0051712634545807,111.82857220530764
LYRM5,1.179780000000001,0.0021706978613102355,46.941341250833844
LYRM9,1.530076666666667,0.0014640818026935894,31.66076898324887
LYST,1.7531733333333328,0.0002350453724677947,5.08285617961606
MAF,1.8671966666666684,9.714826171524633e-06,0.2100831159592202
MAGED2,1.23503,0.00036077301205332096,7.801716385653066
MAGI2,1.2731766666666653,0.00012710078727018586,2.748554524717769
MAP1A,1.6307266666666678,9.970864046829058e-06,0.21561993501267837
MAP1LC3C,1.272053333333334,0.0012464331899958076,26.95411773365934
MAP3K12,1.0713000000000008,0.00011253732344081308,2.4336196194075828
MC4R,1.0313533333333327,0.00023796275241898357,5.14594452106052
MCC,1.8941700000000008,1.3261347936015313e-05,0.28677664911633116
MDGA2,1.0540866666666657,0.00043180946174048315,9.337879610137948
MDK,1.098866666666666,0.00013067171642470803,2.825775867684311
MEF2C,2.0917633333333345,1.098529512223483e-05,0.2375570070183282
METTL21EP,1.065343333333332,0.00012522648916847136,2.7080228282681933
METTL7A,1.7016566666666657,0.0008226733142147222,17.790310419893366
MFSD6,1.1933533333333326,0.00016413159827426184,3.5493458126809125
MGC45800,1.517943333333335,5.104330736995868e-06,0.11038115218753564
MGP,3.0130066666666657,7.589731745239164e-05,1.6412794899079692
MGST2,1.0426266666666653,0.005556455732911397,120.15835522420895
MIR181B1,1.093820000000001,0.0008530600054610435,18.447422618095064
MIRLET7C,1.300136666666667,0.0035506145285968604,76.7820391809071
MKRN9P,1.2768733333333326,0.00032654450629628,7.061524948657055
MLC1,1.1618566666666643,0.00015097379068520095,3.2648082235674707
MMP12,1.41934,0.0007253183073504545,15.68500839645358
MMP15,1.2056466666666665,0.00021355466140438544,4.618119552869835
MMP19,1.3330866666666665,0.0006254694445595585,13.525776738600452
MOXD1,3.2630633333333297,1.0109167894129537e-07,0.0021861075571055124
MPPED2,1.1000433333333328,0.00020781903325307253,4.494086594097694
MR1,2.5318266666666664,2.227345298407153e-06,0.04816634207805469
MRAS,1.392009999999999,7.88692548718568e-06,0.17055476366039032
MTHFR,1.1304166666666662,1.3528060599624387e-05,0.29254431046687734
MTMR11,1.1833466666666679,4.149744911147559e-06,0.08973823370356597
MTMR9LP,1.2389333333333337,0.000502615175512935,10.86905317046722
MUC1,1.5909166666666659,0.00034499969306535274,7.460618362538253
MUC15,1.456900000000001,0.000215191896843385,4.653524769238201
MVP,1.5031866666666645,4.6715048204310704e-07,0.010102129174182189
MYLK,2.2483233333333343,6.639996268045132e-05,1.4358991929647598
MYRF,1.2722566666666664,0.0001349527357950869,2.918352911568754
N4BP2L1,1.0453866666666674,0.0016405252795510727,35.47635917029195
NAV2,1.2298133333333316,0.0017516158484666578,37.878692723091476
NBEA,1.2396400000000014,0.0012879546584202064,27.852019488336964
NCALD,1.1903766666666646,1.2264232360140143e-05,0.2652140247880306
NDRG2,1.1596500000000027,0.00015747395802208572,3.4053743422276037
NEBL,1.3473833333333323,3.753771669939938e-05,0.8117531236245117
NEFL,1.2885133333333343,1.2185072008857239e-06,0.02635021821915378
NEK1,1.2376433333333345,0.0004436472618895924,9.593872038362436
NEU1,1.089106666666666,2.0317291745258698e-05,0.43936143399121935
NFKBIA,1.1604300000000016,7.055220916766278e-05,1.5256915232507076
NIPAL2,1.0122033333333338,0.0002594582095890758,5.6107837823637645
NIT1,1.105506666666665,7.66993066271151e-05,1.6586225058113642
NMRK1,1.0082000000000013,0.0002976989391565314,6.437739559259992
NOV,2.6583500000000004,8.532128101548143e-06,0.1845072701959786
NR2F1,1.1173533333333339,0.0009477581209732919,20.495269366047438
NR5A2,2.101306666666665,0.00011158200038688406,2.412960758366368
NREP,1.7869333333333337,5.3405213964043946e-05,1.1548877519724503
NRP2,1.500634999999999,0.0001534018559660997,3.3173151352669064
NTNG1,1.0607766666666665,0.00016749036702844305,3.621979186990081
NUDT17,1.5116466666666675,3.672880401040772e-06,0.0794260386725067
NUDT4,1.031175000000001,0.0021999195969750495,47.57326128458545
NUDT9P1,1.8113633333333352,0.001695273459694193,36.66028856588692
NUPR1,3.030996666666667,6.128594086492043e-07,0.013253084712039042
NYNRIN,1.0729583333333341,0.0002616607523391306,5.658413769333699
OLFML2A,1.4008033333333358,0.00043412345143480573,9.387919637277674
OLFML2B,1.2210833333333335,1.4606056862409328e-05,0.3158559796496017
OR2L2,1.0206600000000003,0.007054007161897134,152.54290487602552
OR2L8,1.0900566666666656,0.011387378051545473,246.25205036467085
OR4F15,1.2253999999999996,0.005025780374449038,108.68250059746045
OR6C70,1.036950000000001,0.006314717743850636,136.55577121077
OR9A2,1.074043333333334,0.009917466000975993,214.46520227110585
ORAI3,1.8063766666666687,3.565737016955441e-05,0.771090629916614
P2RX4,1.3056500000000009,0.0008306097713770116,17.961936306027876
P2RX7,2.6273533333333337,0.00011121620016986575,2.405050328673347
PAQR6,1.2125466666666682,7.075179541432639e-05,1.5300075758348082
PARK2,1.178186666666667,9.503384107520152e-06,0.2055106813251233
PBLD,1.3619966666666663,0.0002717266187771424,5.876088131055704
PBX1,1.7942733333333347,2.1986219167401034e-06,0.047545198949504736
PCDH10,2.0650233333333343,9.130860032230554e-07,0.019745484819698574
PCDH15,1.347243333333334,4.338652855986343e-05,0.9382336801070466
PCDH18,1.3608766666666678,0.0008619474127359659,18.639612800415264
PCDH20,2.6203366666666676,8.162335712238098e-05,1.7651050977714888
PCDH7,2.0564866666666672,0.0002748891562493086,5.944478003891298
PCDHB10,1.0025600000000008,1.5291029090298035e-05,0.330668504077695
PCDHB13,1.0389399999999993,0.0020890403640041197,45.17549787158909
PCDHB14,1.4076233333333334,0.0005016928537166382,10.8491079616223
PCDHB15,1.9124966666666676,8.221853888714556e-05,1.7779759034345228
PCDHB18,1.5663799999999997,1.958384863918499e-05,0.4235007268223754
PCDHB3,1.1940166666666672,0.0004699234962980492,10.162095607445313
PCDHB4,1.1392766666666665,0.005384205488153743,116.43344368132469
PCDHB8,1.0772699999999995,9.197604003815059e-05,1.9889818658250065
PCSK2,1.4415900000000006,0.0004602583087922459,9.953085927632317
PCYOX1L,1.01032,0.0002863314300655573,6.191917175167677
PDE4B,1.0068966666666643,0.00032872157429868844,7.108604044209137
PDE5A,2.7598833333333337,5.703831917548345e-05,1.2334536521698296
PDGFRB,1.082066666666666,0.00044567706325553374,9.637766492900917
PDK2,1.0269000000000013,4.698506601959409e-05,1.0160520526737222
PDZK1,1.546803333333334,0.00029038872881764375,6.279656260681546
PDZRN3,1.6029800000000005,8.249027310583782e-07,0.01783852155913743
PGAM2,1.3278033333333337,0.0001614365399760981,3.491065176983121
PGM2L1,1.868286666666667,4.3023514245577034e-05,0.9303834955606034
PHF11,1.2799233333333344,0.00011312659327309389,2.446362579530655
PHF21A,1.0989000000000022,6.133331489179449e-07,0.01326332934535056
PHYH,1.2623233333333346,6.510675114391787e-05,1.4079334934872239
PIK3C2B,1.1575166666666643,8.540337618948125e-06,0.1846848010097532
PIK3R1,1.0480666666666671,5.917155346882803e-05,1.2795848437634063
PLAC8,1.0594133333333335,0.007838703629455273,169.5119659869703
PLCD1,1.0632799999999998,5.7135626701625884e-05,1.2355579274226598
PLCD4,1.8365333333333345,0.0001657501821782203,3.584347689604014
PLCE1,1.2377266666666635,0.00022961784066498778,4.965485804380361
PLD3,1.057433333333334,2.9921928088619337e-05,0.6470616949163932
